"Ticker","Period","Date","Open","High","Low","Close","Volume"
"YUM","Day","Oct 10, 2023",119.5,120.61000061035156,119.41999816894531,120.37000274658203,1643345
"YUM","Day","Oct 9, 2023",118.70999908447266,119.07499694824219,117.3499984741211,118.91000366210938,1839979
"YUM","Day","Oct 6, 2023",121.37999725341797,121.4000015258789,118.19000244140625,119.45999908447266,2111907
"YUM","Day","Oct 5, 2023",123.55000305175781,123.91999816894531,121.66000366210938,121.83999633789062,1240254
"YUM","Day","Oct 4, 2023",123.23999786376953,124.00499725341797,122.375,123.52999877929688,1381237
"YUM","Day","Oct 3, 2023",124.37999725341797,124.73999786376953,122.4800033569336,122.98999786376953,2100381
"YUM","Day","Oct 2, 2023",124.52999877929688,125.375,123.76499938964844,125.05999755859375,1965431
"YUM","Day","Sep 29, 2023",124.83000183105469,125.3499984741211,124.26000213623047,124.94000244140625,2610159
"YUM","Day","Sep 28, 2023",121.69999694824219,124.22000122070312,121.54000091552734,124.08000183105469,1722652
"YUM","Day","Sep 27, 2023",124.01000213623047,124.40499877929688,121.13999938964844,121.9800033569336,1921863
"YUM","Day","Sep 26, 2023",124.23999786376953,124.73999786376953,123.44999694824219,124.01000213623047,1500565
"YUM","Day","Sep 25, 2023",124.5199966430664,125.4000015258789,124.2699966430664,124.97000122070312,1048545
"YUM","Day","Sep 22, 2023",124.6500015258789,125.83000183105469,124.0999984741211,125.,1534067
"YUM","Day","Sep 21, 2023",126.83999633789062,126.83999633789062,124.51000213623047,124.69000244140625,1492676
"YUM","Day","Sep 20, 2023",127.06999969482422,128.42999267578125,126.62000274658203,127.05000305175781,1437202
"YUM","Day","Sep 19, 2023",126.95999908447266,127.43000030517578,125.83000183105469,126.7699966430664,1299325
"YUM","Day","Sep 18, 2023",128.25,129.47999572753906,127.23999786376953,127.56999969482422,1253791
"YUM","Day","Sep 15, 2023",131.96499633789062,131.96499633789062,127.83999633789062,127.98999786376953,2581184
"YUM","Day","Sep 14, 2023",129.8300018310547,132.34500122070312,129.3800048828125,131.69000244140625,1657821
"YUM","Day","Sep 13, 2023",128.35000610351562,129.17999267578125,127.91000366210938,129.07000732421875,1436501
"YUM","Day","Sep 12, 2023",126.38999938964844,128.2899932861328,125.92500305175781,128.05999755859375,1137450
"YUM","Day","Sep 11, 2023",126.66000366210938,127.25,126.27999877929688,126.73999786376953,981734
"YUM","Day","Sep 8, 2023",127.43000030517578,127.88999938964844,126.4000015258789,126.52999877929688,728941
"YUM","Day","Sep 7, 2023",126.9000015258789,127.52999877929688,125.94000244140625,127.19000244140625,1396789
"YUM","Day","Sep 6, 2023",128.3000030517578,128.80999755859375,126.6500015258789,126.87999725341797,1710209
"YUM","Day","Sep 5, 2023",129.5500030517578,129.5500030517578,128.66000366210938,128.67999267578125,1435969
"YUM","Day","Sep 1, 2023",129.9250030517578,130.49000549316406,128.9250030517578,129.63999938964844,1093983
"YUM","Day","Aug 31, 2023",130.13999938964844,130.82000732421875,129.3800048828125,129.3800048828125,1465284
"YUM","Day","Aug 30, 2023",128.94000244140625,130.5050048828125,128.94000244140625,130.10000610351562,1617609
"YUM","Day","Aug 29, 2023",129.38999938964844,130.,128.27999877929688,128.89999389648438,1462857
"YUM","Day","Aug 28, 2023",129.52999877929688,130.32000732421875,129.1999969482422,129.30999755859375,1815575
"YUM","Day","Aug 25, 2023",130.33999633789062,130.8800048828125,129.6300048828125,129.74000549316406,1097349
"YUM","Day","Aug 24, 2023",129.3000030517578,130.31500244140625,129.3000030517578,129.5399932861328,1131121
"YUM","Day","Aug 23, 2023",129.97000122070312,130.3300018310547,129.21499633789062,129.39999389648438,1441645
"YUM","Day","Aug 22, 2023",128.97000122070312,129.49000549316406,128.3000030517578,129.4499969482422,1207702
"YUM","Day","Aug 21, 2023",128.97000122070312,129.7899932861328,128.50999450683594,128.8000030517578,1537078
"YUM","Day","Aug 18, 2023",129.32000732421875,129.9250030517578,128.3800048828125,129.1199951171875,1308840
"YUM","Day","Aug 17, 2023",131.80999755859375,131.80999755859375,129.8699951171875,129.9199981689453,1582723
"YUM","Day","Aug 16, 2023",131.89999389648438,132.57000732421875,131.14999389648438,131.55999755859375,2082803
"YUM","Day","Aug 15, 2023",134.80999755859375,135.22999572753906,132.66000366210938,132.72000122070312,1247562
"YUM","Day","Aug 14, 2023",134.0399932861328,135.3800048828125,133.94000244140625,134.7899932861328,1484501
"YUM","Day","Aug 11, 2023",134.25,134.4499969482422,133.3800048828125,134.1999969482422,808009
"YUM","Day","Aug 10, 2023",133.57000732421875,135.50999450683594,133.57000732421875,134.3699951171875,1148899
"YUM","Day","Aug 9, 2023",134.4600067138672,134.49000549316406,133.16000366210938,133.27999877929688,889742
"YUM","Day","Aug 8, 2023",134.3000030517578,134.97500610351562,133.09500122070312,134.13999938964844,1023547
"YUM","Day","Aug 7, 2023",134.9600067138672,136.0500030517578,134.4600067138672,135.11000061035156,1152497
"YUM","Day","Aug 4, 2023",136.4199981689453,136.4199981689453,134.08999633789062,134.35000610351562,1389519
"YUM","Day","Aug 3, 2023",134.41000366210938,136.25999450683594,133.47000122070312,135.6199951171875,2392271
"YUM","Day","Aug 2, 2023",133.8800048828125,139.16000366210938,132.52000427246094,135.,2703129
"YUM","Day","Aug 1, 2023",137.92999267578125,137.9709930419922,135.86000061035156,136.36000061035156,1670079
"YUM","Day","Jul 31, 2023",136.3300018310547,137.94000244140625,135.74000549316406,137.6699981689453,1463635
"YUM","Day","Jul 28, 2023",136.86000061035156,137.36000061035156,135.66000366210938,136.94000244140625,1483422
"YUM","Day","Jul 27, 2023",137.25999450683594,138.18499755859375,135.88999938964844,136.22999572753906,1385059
"YUM","Day","Jul 26, 2023",136.9199981689453,137.52999877929688,135.59500122070312,137.3000030517578,1758419
"YUM","Day","Jul 25, 2023",137.2899932861328,137.63600158691406,136.30999755859375,136.99000549316406,968479
"YUM","Day","Jul 24, 2023",138.27000427246094,139.38999938964844,137.5290069580078,137.94000244140625,1147984
"YUM","Day","Jul 21, 2023",136.4199981689453,137.6649932861328,135.80999755859375,137.5399932861328,1286754
"YUM","Day","Jul 20, 2023",135.88999938964844,136.27999877929688,135.07000732421875,135.8800048828125,1060714
"YUM","Day","Jul 19, 2023",134.,136.02999877929688,134.,135.92999267578125,1651272
"YUM","Day","Jul 18, 2023",135.38999938964844,136.05999755859375,133.7899932861328,133.83999633789062,1593890
"YUM","Day","Jul 17, 2023",135.55999755859375,136.44000244140625,135.27000427246094,135.74000549316406,1325114
"YUM","Day","Jul 14, 2023",135.9199981689453,136.30999755859375,134.88999938964844,135.55999755859375,1031846
"YUM","Day","Jul 13, 2023",135.7100067138672,136.49000549316406,135.0399932861328,135.9499969482422,1371977
"YUM","Day","Jul 12, 2023",135.14999389648438,136.4149932861328,134.88600158691406,135.10000610351562,1147746
"YUM","Day","Jul 11, 2023",134.5,134.83999633789062,133.33999633789062,134.1699981689453,1438254
"YUM","Day","Jul 10, 2023",133.77000427246094,135.6999969482422,133.69000244140625,134.80999755859375,1275965
"YUM","Day","Jul 7, 2023",133.3699951171875,134.19000244140625,132.05999755859375,133.4499969482422,1530383
"YUM","Day","Jul 6, 2023",135.66000366210938,136.77999877929688,133.86000061035156,133.89999389648438,1869904
"YUM","Day","Jul 5, 2023",136.83999633789062,136.9600067138672,135.8800048828125,136.66000366210938,1743145
"YUM","Day","Jul 3, 2023",137.52999877929688,138.02999877929688,136.85000610351562,137.27000427246094,845578
"YUM","Day","Jun 30, 2023",137.52000427246094,138.85000610351562,137.125,138.5500030517578,1391796
"YUM","Day","Jun 29, 2023",134.88999938964844,137.8000030517578,134.6929931640625,137.25999450683594,1525180
"YUM","Day","Jun 28, 2023",134.25,135.2449951171875,133.42999267578125,135.16000366210938,1174666
"YUM","Day","Jun 27, 2023",135.0500030517578,135.22000122070312,133.00999450683594,134.27999877929688,1593106
"YUM","Day","Jun 26, 2023",135.05999755859375,135.1699981689453,133.33999633789062,134.22999572753906,1486284
"YUM","Day","Jun 23, 2023",135.88999938964844,136.7899932861328,135.3000030517578,135.60000610351562,6219817
"YUM","Day","Jun 22, 2023",136.86000061035156,137.2100067138672,135.30999755859375,136.33999633789062,1339546
"YUM","Day","Jun 21, 2023",135.7899932861328,137.3699951171875,135.30999755859375,136.74000549316406,1244303
"YUM","Day","Jun 20, 2023",137.50999450683594,138.4600067138672,135.72999572753906,135.82000732421875,1819170
"YUM","Day","Jun 16, 2023",139.6300048828125,140.5399932861328,137.77999877929688,138.5800018310547,3749544
"YUM","Day","Jun 15, 2023",136.8699951171875,139.32000732421875,136.66000366210938,139.1999969482422,2078805
"YUM","Day","Jun 14, 2023",136.,136.65499877929688,135.64999389648438,136.35000610351562,2121730
"YUM","Day","Jun 13, 2023",134.44000244140625,136.05999755859375,134.44000244140625,135.97999572753906,1440819
"YUM","Day","Jun 12, 2023",133.5500030517578,134.75,133.2949981689453,134.6300048828125,1369127
"YUM","Day","Jun 9, 2023",133.33999633789062,134.02000427246094,132.9499969482422,133.44000244140625,1309844
"YUM","Day","Jun 8, 2023",131.5500030517578,133.25,131.35000610351562,133.1999969482422,1630512
"YUM","Day","Jun 7, 2023",132.4600067138672,133.1300048828125,131.47000122070312,132.44000244140625,1800974
"YUM","Day","Jun 6, 2023",134.4600067138672,134.86000061035156,132.0449981689453,132.8800048828125,1604187
"YUM","Day","Jun 5, 2023",134.5399932861328,135.19000244140625,133.75,134.1699981689453,1562686
"YUM","Day","Jun 2, 2023",132.77999877929688,134.61000061035156,132.77999877929688,134.52999877929688,2054514
"YUM","Day","Jun 1, 2023",128.3800048828125,132.72000122070312,127.98999786376953,132.25,3278107
"YUM","Day","May 31, 2023",127.70999908447266,128.89999389648438,126.90499877929688,128.69000244140625,7448337
"YUM","Day","May 30, 2023",129.27000427246094,130.0449981689453,127.36000061035156,127.79000091552734,1843142
"YUM","Day","May 26, 2023",129.9600067138672,130.97500610351562,129.07000732421875,129.86000061035156,2145000
"YUM","Day","May 25, 2023",130.69000244140625,131.1999969482422,129.10000610351562,130.25999450683594,2364357
"YUM","Day","May 24, 2023",131.52000427246094,131.75999450683594,129.8300018310547,130.8699951171875,1352236
"YUM","Day","May 23, 2023",134.8000030517578,134.8000030517578,131.27999877929688,131.4499969482422,1828261
"YUM","Day","May 22, 2023",138.6699981689453,139.52000427246094,134.8699951171875,134.91000366210938,1644553
"YUM","Day","May 19, 2023",138.52000427246094,139.22000122070312,138.0800018310547,138.27999877929688,1295382
"YUM","Day","May 18, 2023",137.06,138.56,136.83,138.45,1435422
"YUM","Day","May 17, 2023",139.17,139.35,136.94,137.22,1690641
"YUM","Day","May 16, 2023",138.2,139.32,137.61,138.78,1572171
"YUM","Day","May 15, 2023",138.9,138.9,137.55,137.78,896201
"YUM","Day","May 12, 2023",137.3,138.71,137.29,138.51,1114720
"YUM","Day","May 11, 2023",137.87,138.27,136.67,137.34,1144129
"YUM","Day","May 10, 2023",137.69,138.3,136.44,137.74,1595245
"YUM","Day","May 9, 2023",136.79,137.81,136.06,137.61,1094934
"YUM","Day","May 8, 2023",137.45,137.68,136.42,136.53,981392
"YUM","Day","May 5, 2023",136.46,137.79,136.04,137.49,1361645
"YUM","Day","May 4, 2023",136.83,137.48,135.38,136.32,1555644
"YUM","Day","May 3, 2023",139.75,141.21,136.39,137.31,3220283
"YUM","Day","May 2, 2023",142.15,143.24,140.96,142.9,1692847
"YUM","Day","May 1, 2023",140.58,142.52,140.58,142.23,1696353
"YUM","Day","Apr 28, 2023",139.94,140.93,139.18,140.58,1555476
"YUM","Day","Apr 27, 2023",138.58,139.93,138.16,139.8,1084996
"YUM","Day","Apr 26, 2023",137.41,138.52,137.03,138.01,1451824
"YUM","Day","Apr 25, 2023",139.,139.,137.35,137.81,1207236
"YUM","Day","Apr 24, 2023",138.73,138.95,138.31,138.9,1498794
"YUM","Day","Apr 21, 2023",138.34,138.53,137.06,138.33,1324941
"YUM","Day","Apr 20, 2023",137.31,137.87,136.63,137.5,1082433
"YUM","Day","Apr 19, 2023",137.72,138.08,136.56,137.12,1623874
"YUM","Day","Apr 18, 2023",137.19,137.61,136.69,137.58,1980399
"YUM","Day","Apr 17, 2023",135.4,137.14,134.98,137.1,2184845
"YUM","Day","Apr 14, 2023",134.81,135.35,134.08,134.88,1270374
"YUM","Day","Apr 13, 2023",132.65,134.71,132.01,134.66,1732592
"YUM","Day","Apr 12, 2023",131.67,132.77,131.46,131.98,1231140
"YUM","Day","Apr 11, 2023",130.96,132.1,130.65,131.57,1113158
"YUM","Day","Apr 10, 2023",131.55,131.74,130.68,131.1,1224824
"YUM","Day","Apr 6, 2023",132.15,132.39,131.62,132.1,1080546
"YUM","Day","Apr 5, 2023",132.01,133.01,131.92,131.94,1212422
"YUM","Day","Apr 4, 2023",132.76,132.85,131.27,131.6,1493334
"YUM","Day","Apr 3, 2023",132.08,133.3,131.54,133.21,1299251
"YUM","Day","Mar 31, 2023",130.18,132.27,129.99,132.08,1705818
"YUM","Day","Mar 30, 2023",128.7,129.55,128.46,129.33,1183069
"YUM","Day","Mar 29, 2023",128.94,129.41,128.04,128.41,1104700
"YUM","Day","Mar 28, 2023",128.18,128.98,127.86,128.5,981684
"YUM","Day","Mar 27, 2023",128.43,128.79,127.83,128.29,1314960
"YUM","Day","Mar 24, 2023",127.98,128.45,127.12,127.83,1193837
"YUM","Day","Mar 23, 2023",127.71,128.96,126.92,127.68,1223330
"YUM","Day","Mar 22, 2023",128.22,129.52,127.6,127.64,1059762
"YUM","Day","Mar 21, 2023",129.5,129.5,127.62,128.55,1101272
"YUM","Day","Mar 20, 2023",127.02,128.88,127.02,128.88,1190920
"YUM","Day","Mar 17, 2023",128.25,128.62,126.25,126.85,1798439
"YUM","Day","Mar 16, 2023",126.74,128.6,126.32,128.06,1481471
"YUM","Day","Mar 15, 2023",125.38,127.19,124.64,127.13,1748557
"YUM","Day","Mar 14, 2023",125.85,127.38,125.61,126.7,1378476
"YUM","Day","Mar 13, 2023",123.82,127.8,123.78,124.89,1416633
"YUM","Day","Mar 10, 2023",126.44,127.05,124.37,124.58,1604755
"YUM","Day","Mar 9, 2023",127.53,127.98,125.68,126.05,1537475
"YUM","Day","Mar 8, 2023",126.52,126.93,125.99,126.78,1142518
"YUM","Day","Mar 7, 2023",129.54,130.06,126.71,126.92,1157307
"YUM","Day","Mar 6, 2023",130.03,130.49,128.48,129.3,1421547
"YUM","Day","Mar 3, 2023",129.06,129.71,128.54,129.67,1015547
"YUM","Day","Mar 2, 2023",125.91,129.,125.79,128.68,1212618
"YUM","Day","Mar 1, 2023",126.65,127.04,125.96,126.2,1635094
"YUM","Day","Feb 28, 2023",126.16,127.6,126.14,127.16,2624759
"YUM","Day","Feb 27, 2023",127.66,127.75,126.08,126.57,1963115
"YUM","Day","Feb 24, 2023",128.02,128.52,126.83,126.83,1836734
"YUM","Day","Feb 23, 2023",129.5,130.03,128.3,128.67,2219119
"YUM","Day","Feb 22, 2023",131.04,131.04,128.94,129.31,1977104
"YUM","Day","Feb 21, 2023",130.88,131.19,130.19,130.61,1739803
"YUM","Day","Feb 17, 2023",131.79,132.25,131.24,132.04,1252968
"YUM","Day","Feb 16, 2023",130.73,132.65,129.82,131.72,1922688
"YUM","Day","Feb 15, 2023",130.04,131.87,129.88,131.67,1456827
"YUM","Day","Feb 14, 2023",132.39,132.85,130.8,130.83,1711687
"YUM","Day","Feb 13, 2023",131.85,133.77,131.6,132.52,2178466
"YUM","Day","Feb 10, 2023",131.04,131.68,130.68,131.31,1576301
"YUM","Day","Feb 9, 2023",132.28,133.59,130.84,131.16,2524173
"YUM","Day","Feb 8, 2023",127.42,131.5,127.42,131.42,3574550
"YUM","Day","Feb 7, 2023",128.59,129.57,127.11,129.34,1652586
"YUM","Day","Feb 6, 2023",126.9,129.14,126.49,129.06,2063856
"YUM","Day","Feb 3, 2023",127.56,127.88,126.16,127.01,1474684
"YUM","Day","Feb 2, 2023",129.21,129.62,127.33,128.21,1333849
"YUM","Day","Feb 1, 2023",130.13,130.59,128.19,129.01,1716296
"YUM","Day","Jan 31, 2023",129.42,130.56,128.62,130.51,2076525
"YUM","Day","Jan 30, 2023",127.96,129.31,127.9,129.04,1456987
"YUM","Day","Jan 27, 2023",129.01,129.04,127.52,128.13,1407488
"YUM","Day","Jan 26, 2023",129.58,129.99,128.3,129.04,1358387
"YUM","Day","Jan 25, 2023",128.04,129.2,126.49,129.2,1425693
"YUM","Day","Jan 24, 2023",126.25,128.68,126.04,128.51,1543733
"YUM","Day","Jan 23, 2023",126.99,127.57,126.14,126.67,1437342
"YUM","Day","Jan 20, 2023",126.54,127.21,125.89,126.63,1649775
"YUM","Day","Jan 19, 2023",128.33,128.49,125.97,126.05,1473660
"YUM","Day","Jan 18, 2023",130.89,131.37,128.38,128.72,1325078
"YUM","Day","Jan 17, 2023",130.59,131.58,129.77,130.33,1177837
"YUM","Day","Jan 13, 2023",128.17,130.29,128.14,130.22,1260513
"YUM","Day","Jan 12, 2023",129.69,129.87,128.75,128.89,1070285
"YUM","Day","Jan 11, 2023",129.62,130.5,128.99,129.69,1258298
"YUM","Day","Jan 10, 2023",129.81,130.35,128.19,129.4,1306825
"YUM","Day","Jan 9, 2023",130.69,131.25,129.47,129.76,1211197
"YUM","Day","Jan 6, 2023",128.38,130.7,127.84,130.29,1559451
"YUM","Day","Jan 5, 2023",128.27,128.56,126.78,127.7,1078215
"YUM","Day","Jan 4, 2023",127.65,129.22,127.34,128.68,1139399
"YUM","Day","Jan 3, 2023",128.42,128.84,125.85,126.96,2307092
"YUM","Day","Dec 30, 2022",129.61,129.61,127.35,128.08,1401328
"YUM","Day","Dec 29, 2022",129.55,130.73,128.85,129.99,875942
"YUM","Day","Dec 28, 2022",130.19,130.86,129.28,129.31,964755
"YUM","Day","Dec 27, 2022",129.3,130.15,128.64,129.9,1300195
"YUM","Day","Dec 23, 2022",128.43,129.21,127.84,128.9,700757
"YUM","Day","Dec 22, 2022",128.5,128.85,127.1,128.82,1371935
"YUM","Day","Dec 21, 2022",128.13,129.82,127.73,128.78,1994861
"YUM","Day","Dec 20, 2022",128.52,128.71,127.41,128.59,1211928
"YUM","Day","Dec 19, 2022",129.11,129.76,127.74,128.38,2325688
"YUM","Day","Dec 16, 2022",130.83,131.91,128.4,129.37,4263531
"YUM","Day","Dec 15, 2022",130.46,130.93,129.54,130.45,1981571
"YUM","Day","Dec 14, 2022",130.5,131.63,129.39,131.22,1602551
"YUM","Day","Dec 13, 2022",131.77,132.24,129.17,130.15,1821775
"YUM","Day","Dec 12, 2022",127.72,129.73,126.96,129.64,1361749
"YUM","Day","Dec 9, 2022",129.84,130.29,127.63,127.71,1833833
"YUM","Day","Dec 8, 2022",128.91,129.88,128.42,129.85,1500045
"YUM","Day","Dec 7, 2022",130.49,131.2,127.92,128.27,2085569
